Moeda,Data,Abertura,Fechamento,Variação [%],Dia da Semana
Litecoin,2016-07-10,4.12,4.1,-0.4854368932038947,Domingo
Litecoin,2016-07-11,4.12,4.09,-0.7281553398058312,Segunda-feira
Litecoin,2016-07-12,4.09,4.15,1.466992665036687,Terça-feira
Litecoin,2016-07-13,4.16,4.14,-0.4807692307692419,Quarta-feira
Litecoin,2016-07-14,4.14,4.15,0.2415458937198231,Quinta-feira
Litecoin,2016-07-15,4.15,4.16,0.2409638554216816,Sexta-feira
Litecoin,2016-07-16,4.15,4.13,-0.48192771084338454,Sábado
Litecoin,2016-07-17,4.14,4.19,1.2077294685990512,Domingo
Litecoin,2016-07-18,4.2,4.15,-1.1904761904761862,Segunda-feira
Litecoin,2016-07-19,4.15,4.15,0.0,Terça-feira
Litecoin,2016-07-20,4.15,4.13,-0.48192771084338454,Quarta-feira
Litecoin,2016-07-21,4.13,4.12,-0.24213075060532172,Quinta-feira
Litecoin,2016-07-22,4.13,4.04,-2.1791767554479384,Sexta-feira
Litecoin,2016-07-23,4.04,4.06,0.4950495049504845,Sábado
Litecoin,2016-07-24,4.06,4.07,0.24630541871922848,Domingo
Litecoin,2016-07-25,4.07,4.03,-0.9828009828009836,Segunda-feira
Litecoin,2016-07-26,4.04,3.97,-1.7326732673267287,Terça-feira
Litecoin,2016-07-27,3.96,3.96,0.0,Quarta-feira
Litecoin,2016-07-28,3.97,3.97,0.0,Quinta-feira
Litecoin,2016-07-29,3.97,4.08,2.770780856423171,Sexta-feira
Litecoin,2016-07-30,4.08,4.06,-0.4901960784313838,Sábado
Litecoin,2016-07-31,4.08,4.01,-1.715686274509811,Domingo
Litecoin,2016-08-01,4.06,3.86,-4.92610837438423,Segunda-feira
Litecoin,2016-08-02,3.87,3.64,-5.943152454780361,Terça-feira
Litecoin,2016-08-03,3.64,3.72,2.1978021978021998,Quarta-feira
Litecoin,2016-08-04,3.71,3.75,1.078167115902966,Quinta-feira
Litecoin,2016-08-05,3.74,3.73,-0.26737967914439115,Sexta-feira
Litecoin,2016-08-06,3.72,3.76,1.0752688172042901,Sábado
Litecoin,2016-08-07,3.76,3.78,0.5319148936170218,Domingo
Litecoin,2016-08-08,3.77,3.79,0.5305039787798413,Segunda-feira
Litecoin,2016-08-09,3.78,3.76,-0.5291005291005296,Terça-feira
Litecoin,2016-08-10,3.76,3.72,-1.0638297872340319,Quarta-feira
Litecoin,2016-08-11,3.72,3.74,0.5376344086021511,Quinta-feira
Litecoin,2016-08-12,3.74,3.71,-0.8021390374331617,Sexta-feira
Litecoin,2016-08-13,3.71,3.71,0.0,Sábado
Litecoin,2016-08-14,3.72,3.65,-1.8817204301075345,Domingo
Litecoin,2016-08-15,3.65,3.58,-1.9178082191780779,Segunda-feira
Litecoin,2016-08-16,3.59,3.64,1.3927576601671383,Terça-feira
Litecoin,2016-08-17,3.65,3.6,-1.3698630136986254,Quarta-feira
Litecoin,2016-08-18,3.6,3.61,0.27777777777777185,Quinta-feira
Litecoin,2016-08-19,3.61,3.6,-0.27700831024930156,Sexta-feira
Litecoin,2016-08-20,3.61,3.62,0.2770083102493139,Sábado
Litecoin,2016-08-21,3.62,3.62,0.0,Domingo
Litecoin,2016-08-22,3.62,3.66,1.1049723756906087,Segunda-feira
Litecoin,2016-08-23,3.66,3.93,7.377049180327869,Terça-feira
Litecoin,2016-08-24,3.93,3.86,-1.781170483460567,Quarta-feira
Litecoin,2016-08-25,3.86,3.8,-1.5544041450777215,Quinta-feira
Litecoin,2016-08-26,3.8,3.83,0.789473684210533,Sexta-feira
Litecoin,2016-08-27,3.82,3.74,-2.0942408376963253,Sábado
Litecoin,2016-08-28,3.74,3.74,0.0,Domingo
Litecoin,2016-08-29,3.74,3.76,0.5347593582887586,Segunda-feira
Litecoin,2016-08-30,3.77,3.8,0.795755968169756,Terça-feira
Litecoin,2016-08-31,3.81,3.8,-0.2624671916010559,Quarta-feira
Litecoin,2016-09-01,3.8,3.83,0.789473684210533,Quinta-feira
Litecoin,2016-09-02,3.84,3.82,-0.5208333333333338,Sexta-feira
Litecoin,2016-09-03,3.83,3.89,1.5665796344647531,Sábado
Litecoin,2016-09-04,3.89,4.01,3.08483290488431,Domingo
Litecoin,2016-09-05,4.02,3.98,-0.9950248756218805,Segunda-feira
Litecoin,2016-09-06,3.98,3.97,-0.2512562814070298,Terça-feira
Litecoin,2016-09-07,3.99,3.97,-0.5012531328320806,Quarta-feira
Litecoin,2016-09-08,3.97,3.99,0.5037783375314866,Quinta-feira
Litecoin,2016-09-09,3.98,3.97,-0.2512562814070298,Sexta-feira
Litecoin,2016-09-10,3.97,3.97,0.0,Sábado
Litecoin,2016-09-11,3.97,3.86,-2.770780856423182,Domingo
Litecoin,2016-09-12,3.87,3.82,-1.2919896640826942,Segunda-feira
Litecoin,2016-09-13,3.83,3.82,-0.26109660574413135,Terça-feira
Litecoin,2016-09-14,3.82,3.83,0.26178010471204793,Quarta-feira
Litecoin,2016-09-15,3.83,3.81,-0.522193211488251,Quinta-feira
Litecoin,2016-09-16,3.82,3.81,-0.26178010471203633,Sexta-feira
Litecoin,2016-09-17,3.8,3.81,0.2631578947368482,Sábado
Litecoin,2016-09-18,3.81,4.04,6.036745406824147,Domingo
Litecoin,2016-09-19,4.04,3.83,-5.198019801980197,Segunda-feira
Litecoin,2016-09-20,3.83,3.84,0.26109660574411975,Terça-feira
Litecoin,2016-09-21,3.87,3.84,-0.7751937984496188,Quarta-feira
Litecoin,2016-09-22,3.86,3.77,-2.3316062176165766,Quinta-feira
Litecoin,2016-09-23,3.77,3.81,1.0610079575596827,Sexta-feira
Litecoin,2016-09-24,3.81,3.81,0.0,Sábado
Litecoin,2016-09-25,3.8,3.81,0.2631578947368482,Domingo
Litecoin,2016-09-26,3.8,3.86,1.578947368421054,Segunda-feira
Litecoin,2016-09-27,3.86,3.85,-0.25906735751294785,Terça-feira
Litecoin,2016-09-28,3.85,3.84,-0.2597402597402657,Quarta-feira
Litecoin,2016-09-29,3.84,3.85,0.2604166666666727,Quinta-feira
Litecoin,2016-09-30,3.84,3.84,0.0,Sexta-feira
Litecoin,2016-10-01,3.85,3.85,0.0,Sábado
Litecoin,2016-10-02,3.85,3.84,-0.2597402597402657,Domingo
Litecoin,2016-10-03,3.85,3.84,-0.2597402597402657,Segunda-feira
Litecoin,2016-10-04,3.84,3.82,-0.5208333333333338,Terça-feira
Litecoin,2016-10-05,3.83,3.84,0.26109660574411975,Quarta-feira
Litecoin,2016-10-06,3.85,3.85,0.0,Quinta-feira
Litecoin,2016-10-07,3.84,3.86,0.5208333333333338,Sexta-feira
Litecoin,2016-10-08,3.86,3.84,-0.5181347150259072,Sábado
Litecoin,2016-10-09,3.84,3.82,-0.5208333333333338,Domingo
Litecoin,2016-10-10,3.82,3.8,-0.5235602094240842,Segunda-feira
Litecoin,2016-10-11,3.8,3.82,0.5263157894736847,Terça-feira
Litecoin,2016-10-12,3.82,3.76,-1.5706806282722525,Quarta-feira
Litecoin,2016-10-13,3.75,3.91,4.266666666666671,Quinta-feira
Litecoin,2016-10-14,3.91,3.9,-0.2557544757033307,Sexta-feira
Litecoin,2016-10-15,3.9,3.87,-0.7692307692307643,Sábado
Litecoin,2016-10-16,3.88,3.89,0.25773195876289257,Domingo
Litecoin,2016-10-17,3.89,3.91,0.5141388174807203,Segunda-feira
Litecoin,2016-10-18,3.95,3.84,-2.784810126582286,Terça-feira
Litecoin,2016-10-19,3.85,3.8,-1.2987012987013056,Quarta-feira
Litecoin,2016-10-20,3.81,3.78,-0.7874015748031562,Quinta-feira
Litecoin,2016-10-21,3.79,3.81,0.5277044854881272,Sexta-feira
Litecoin,2016-10-22,3.81,3.89,2.0997375328084007,Sábado
Litecoin,2016-10-23,3.89,3.92,0.7712082262210747,Domingo
Litecoin,2016-10-24,3.92,3.87,-1.2755102040816282,Segunda-feira
Litecoin,2016-10-25,3.87,3.9,0.7751937984496073,Terça-feira
Litecoin,2016-10-26,3.91,3.96,1.2787723785166194,Quarta-feira
Litecoin,2016-10-27,3.96,4.02,1.5151515151515054,Quinta-feira
Litecoin,2016-10-28,4.04,3.97,-1.7326732673267287,Sexta-feira
Litecoin,2016-10-29,3.98,4.09,2.763819095477384,Sábado
Litecoin,2016-10-30,4.1,4.03,-1.7073170731707172,Domingo
Litecoin,2016-10-31,4.04,3.99,-1.2376237623762332,Segunda-feira
Litecoin,2016-11-01,4.0,4.09,2.2499999999999964,Terça-feira
Litecoin,2016-11-02,4.09,4.1,0.24449877750610727,Quarta-feira
Litecoin,2016-11-03,4.11,3.86,-6.082725060827261,Quinta-feira
Litecoin,2016-11-04,3.86,3.88,0.5181347150259072,Sexta-feira
Litecoin,2016-11-05,3.88,3.87,-0.25773195876288113,Sábado
Litecoin,2016-11-06,3.86,3.89,0.7772020725388666,Domingo
Litecoin,2016-11-07,3.89,3.84,-1.2853470437018062,Segunda-feira
Litecoin,2016-11-08,3.84,3.84,0.0,Terça-feira
Litecoin,2016-11-09,3.85,3.86,0.25974025974025416,Quarta-feira
Litecoin,2016-11-10,3.86,3.82,-1.0362694300518145,Quinta-feira
Litecoin,2016-11-11,3.84,3.82,-0.5208333333333338,Sexta-feira
Litecoin,2016-11-12,3.81,3.76,-1.3123359580052563,Sábado
Litecoin,2016-11-13,3.77,3.88,2.917771883289121,Domingo
Litecoin,2016-11-14,3.88,3.88,0.0,Segunda-feira
Litecoin,2016-11-15,3.89,3.89,0.0,Terça-feira
Litecoin,2016-11-16,3.9,4.02,3.076923076923068,Quarta-feira
Litecoin,2016-11-17,4.06,3.94,-2.955665024630534,Quinta-feira
Litecoin,2016-11-18,3.96,3.96,0.0,Sexta-feira
Litecoin,2016-11-19,3.98,3.95,-0.7537688442211007,Sábado
Litecoin,2016-11-20,3.97,3.92,-1.259445843828722,Domingo
Litecoin,2016-11-21,3.93,3.94,0.25445292620864596,Segunda-feira
Litecoin,2016-11-22,3.95,3.95,0.0,Terça-feira
Litecoin,2016-11-23,3.97,3.93,-1.0075566750629732,Quarta-feira
Litecoin,2016-11-24,3.93,3.91,-0.5089058524173032,Quinta-feira
Litecoin,2016-11-25,3.91,3.92,0.2557544757033194,Sexta-feira
Litecoin,2016-11-26,3.92,3.89,-0.7653061224489747,Sábado
Litecoin,2016-11-27,3.91,3.88,-0.7672634271099807,Domingo
Litecoin,2016-11-28,3.9,3.88,-0.5128205128205132,Segunda-feira
Litecoin,2016-11-29,3.89,3.87,-0.5141388174807203,Terça-feira
Litecoin,2016-11-30,3.89,3.89,0.0,Quarta-feira
Litecoin,2016-12-01,3.91,3.91,0.0,Quinta-feira
Litecoin,2016-12-02,3.92,3.95,0.765306122448986,Sexta-feira
Litecoin,2016-12-03,3.95,3.92,-0.7594936708860822,Sábado
Litecoin,2016-12-04,3.93,3.9,-0.7633587786259605,Domingo
Litecoin,2016-12-05,3.88,3.53,-9.020618556701034,Segunda-feira
Litecoin,2016-12-06,3.49,3.54,1.4326647564469863,Terça-feira
Litecoin,2016-12-07,3.54,3.62,2.25988700564972,Quarta-feira
Litecoin,2016-12-08,3.6,3.69,2.499999999999996,Quinta-feira
Litecoin,2016-12-09,3.69,3.69,0.0,Sexta-feira
Litecoin,2016-12-10,3.69,3.68,-0.27100271002709453,Sábado
Litecoin,2016-12-11,3.69,3.64,-1.3550135501354965,Domingo
Litecoin,2016-12-12,3.64,3.66,0.5494505494505499,Segunda-feira
Litecoin,2016-12-13,3.67,3.65,-0.5449591280653956,Terça-feira
Litecoin,2016-12-14,3.66,3.62,-1.0928961748633887,Quarta-feira
Litecoin,2016-12-15,3.61,3.62,0.2770083102493139,Quinta-feira
Litecoin,2016-12-16,3.63,3.63,0.0,Sexta-feira
Litecoin,2016-12-17,3.63,3.7,1.9283746556473909,Sábado
Litecoin,2016-12-18,3.7,3.68,-0.540540540540541,Domingo
Litecoin,2016-12-19,3.68,3.66,-0.5434782608695656,Segunda-feira
Litecoin,2016-12-20,3.66,3.66,0.0,Terça-feira
Litecoin,2016-12-21,3.66,3.65,-0.2732240437158533,Quarta-feira
Litecoin,2016-12-22,3.67,3.71,1.0899182561307912,Quinta-feira
Litecoin,2016-12-23,3.72,4.66,25.268817204301076,Sexta-feira
Litecoin,2016-12-24,4.65,4.55,-2.1505376344086136,Sábado
Litecoin,2016-12-25,4.56,4.35,-4.605263157894736,Domingo
Litecoin,2016-12-26,4.35,4.36,0.22988505747127988,Segunda-feira
Litecoin,2016-12-27,4.37,4.47,2.2883295194507927,Terça-feira
Litecoin,2016-12-28,4.49,4.57,1.7817371937639215,Quarta-feira
Litecoin,2016-12-29,4.58,4.56,-0.4366812227074336,Quinta-feira
Litecoin,2016-12-30,4.56,4.39,-3.7280701754385954,Sexta-feira
Litecoin,2016-12-31,4.39,4.33,-1.366742596810925,Sábado
Litecoin,2017-01-01,4.33,4.51,4.157043879907615,Domingo
Litecoin,2017-01-02,4.52,4.65,2.876106194690283,Segunda-feira
Litecoin,2017-01-03,4.66,4.63,-0.64377682403434,Terça-feira
Litecoin,2017-01-04,4.63,4.84,4.535637149028077,Quarta-feira
Litecoin,2017-01-05,4.91,4.29,-12.627291242362526,Quinta-feira
Litecoin,2017-01-06,4.3,3.86,-10.232558139534884,Sexta-feira
Litecoin,2017-01-07,3.86,3.96,2.5906735751295358,Sábado
Litecoin,2017-01-08,3.96,3.99,0.7575757575757638,Domingo
Litecoin,2017-01-09,4.0,4.3,7.499999999999996,Segunda-feira
Litecoin,2017-01-10,4.3,4.59,6.744186046511628,Terça-feira
Litecoin,2017-01-11,4.6,3.85,-16.30434782608695,Quarta-feira
Litecoin,2017-01-12,3.84,3.96,3.1250000000000027,Quinta-feira
Litecoin,2017-01-13,3.95,3.89,-1.5189873417721533,Sexta-feira
Litecoin,2017-01-14,3.89,3.9,0.2570694087403544,Sábado
Litecoin,2017-01-15,3.89,3.93,1.0282776349614406,Domingo
Litecoin,2017-01-16,3.92,3.9,-0.5102040816326535,Segunda-feira
Litecoin,2017-01-17,3.91,3.94,0.7672634271099694,Terça-feira
Litecoin,2017-01-18,3.94,3.84,-2.53807106598985,Quarta-feira
Litecoin,2017-01-19,3.84,3.86,0.5208333333333338,Quinta-feira
Litecoin,2017-01-20,3.86,3.89,0.7772020725388666,Sexta-feira
Litecoin,2017-01-21,3.89,3.9,0.2570694087403544,Sábado
Litecoin,2017-01-22,3.9,3.84,-1.5384615384615399,Domingo
Litecoin,2017-01-23,3.86,3.84,-0.5181347150259072,Segunda-feira
Litecoin,2017-01-24,3.84,3.79,-1.3020833333333286,Terça-feira
Litecoin,2017-01-25,3.79,3.71,-2.110817941952509,Quarta-feira
Litecoin,2017-01-26,3.71,3.83,3.234501347708898,Quinta-feira
Litecoin,2017-01-27,3.84,3.86,0.5208333333333338,Sexta-feira
Litecoin,2017-01-28,3.85,3.85,0.0,Sábado
Litecoin,2017-01-29,3.85,3.85,0.0,Domingo
Litecoin,2017-01-30,3.86,4.02,4.145077720207246,Segunda-feira
Litecoin,2017-01-31,4.02,4.08,1.4925373134328483,Terça-feira
Litecoin,2017-02-01,4.08,4.08,0.0,Quarta-feira
Litecoin,2017-02-02,4.08,4.09,0.24509803921568107,Quinta-feira
Litecoin,2017-02-03,4.08,4.08,0.0,Sexta-feira
Litecoin,2017-02-04,4.08,4.06,-0.4901960784313838,Sábado
Litecoin,2017-02-05,4.07,4.04,-0.7371007371007432,Domingo
Litecoin,2017-02-06,4.06,4.04,-0.49261083743841316,Segunda-feira
Litecoin,2017-02-07,4.05,4.04,-0.24691358024690832,Terça-feira
Litecoin,2017-02-08,4.05,4.02,-0.7407407407407469,Quarta-feira
Litecoin,2017-02-09,4.03,3.8,-5.707196029776685,Quinta-feira
Litecoin,2017-02-10,3.8,3.78,-0.5263157894736847,Sexta-feira
Litecoin,2017-02-11,3.78,3.79,0.2645502645502707,Sábado
Litecoin,2017-02-12,3.8,3.76,-1.0526315789473695,Domingo
Litecoin,2017-02-13,3.77,3.72,-1.3262599469495973,Segunda-feira
Litecoin,2017-02-14,3.72,3.77,1.3440860215053716,Terça-feira
Litecoin,2017-02-15,3.77,3.81,1.0610079575596827,Quarta-feira
Litecoin,2017-02-16,3.8,3.79,-0.2631578947368365,Quinta-feira
Litecoin,2017-02-17,3.78,3.83,1.32275132275133,Sexta-feira
Litecoin,2017-02-18,3.83,3.79,-1.044386422976502,Sábado
Litecoin,2017-02-19,3.79,3.76,-0.7915567282321965,Domingo
Litecoin,2017-02-20,3.77,3.77,0.0,Segunda-feira
Litecoin,2017-02-21,3.76,3.78,0.5319148936170218,Terça-feira
Litecoin,2017-02-22,3.79,3.81,0.5277044854881272,Quarta-feira
Litecoin,2017-02-23,3.8,3.84,1.0526315789473695,Quinta-feira
Litecoin,2017-02-24,3.83,3.85,0.522193211488251,Sexta-feira
Litecoin,2017-02-25,3.85,3.83,-0.5194805194805199,Sábado
Litecoin,2017-02-26,3.82,3.83,0.26178010471204793,Domingo
Litecoin,2017-02-27,3.81,3.8,-0.2624671916010559,Segunda-feira
Litecoin,2017-02-28,3.8,3.77,-0.7894736842105211,Terça-feira
Litecoin,2017-03-01,3.77,3.8,0.795755968169756,Quarta-feira
Litecoin,2017-03-02,3.8,3.92,3.157894736842108,Quinta-feira
Litecoin,2017-03-03,3.92,3.92,0.0,Sexta-feira
Litecoin,2017-03-04,3.91,3.88,-0.7672634271099807,Sábado
Litecoin,2017-03-05,3.86,3.9,1.0362694300518145,Domingo
Litecoin,2017-03-06,3.87,3.92,1.2919896640826827,Segunda-feira
Litecoin,2017-03-07,3.89,3.82,-1.7994858611825266,Terça-feira
Litecoin,2017-03-08,3.81,3.78,-0.7874015748031562,Quarta-feira
Litecoin,2017-03-09,3.77,3.84,1.8567639257294388,Quinta-feira
Litecoin,2017-03-10,3.83,3.75,-2.088772845953004,Sexta-feira
Litecoin,2017-03-11,3.76,3.8,1.0638297872340436,Sábado
Litecoin,2017-03-12,3.79,3.84,1.319261213720312,Domingo
Litecoin,2017-03-13,3.85,4.17,8.311688311688307,Segunda-feira
Litecoin,2017-03-14,4.17,4.06,-2.6378896882494085,Terça-feira
Litecoin,2017-03-15,4.05,4.16,2.7160493827160574,Quarta-feira
Litecoin,2017-03-16,4.15,4.24,2.168674698795177,Quinta-feira
Litecoin,2017-03-17,4.23,4.06,-4.018912529550846,Sexta-feira
Litecoin,2017-03-18,4.04,3.97,-1.7326732673267287,Sábado
Litecoin,2017-03-19,3.96,3.96,0.0,Domingo
Litecoin,2017-03-20,3.95,4.03,2.0253164556962044,Segunda-feira
Litecoin,2017-03-21,4.04,4.01,-0.7425742574257487,Terça-feira
Litecoin,2017-03-22,3.99,3.94,-1.253132832080207,Quarta-feira
Litecoin,2017-03-23,3.93,3.98,1.2722646310432524,Quinta-feira
Litecoin,2017-03-24,3.97,4.08,2.770780856423171,Sexta-feira
Litecoin,2017-03-25,4.07,4.07,0.0,Sábado
Litecoin,2017-03-26,4.07,4.06,-0.24570024570026225,Domingo
Litecoin,2017-03-27,4.07,4.08,0.24570024570024046,Segunda-feira
Litecoin,2017-03-28,4.07,4.16,2.2113022113022076,Terça-feira
Litecoin,2017-03-29,4.14,4.19,1.2077294685990512,Quarta-feira
Litecoin,2017-03-30,4.18,6.98,66.98564593301437,Quinta-feira
Litecoin,2017-03-31,7.02,6.67,-4.985754985754981,Sexta-feira
Litecoin,2017-04-01,6.65,6.88,3.4586466165413463,Sábado
Litecoin,2017-04-02,6.86,7.74,12.827988338192418,Domingo
Litecoin,2017-04-03,7.74,8.07,4.263565891472869,Segunda-feira
Litecoin,2017-04-04,8.12,8.29,2.0935960591133,Terça-feira
Litecoin,2017-04-05,8.25,11.09,34.42424242424242,Quarta-feira
Litecoin,2017-04-06,11.12,10.25,-7.823741007194237,Quinta-feira
Litecoin,2017-04-07,10.22,9.37,-8.317025440313126,Sexta-feira
Litecoin,2017-04-08,9.34,9.92,6.209850107066382,Sábado
Litecoin,2017-04-09,9.89,8.71,-11.931243680485336,Domingo
Litecoin,2017-04-10,8.72,8.92,2.293577981651368,Segunda-feira
Litecoin,2017-04-11,8.91,8.85,-0.673400673400679,Terça-feira
Litecoin,2017-04-12,8.83,10.79,22.19705549263872,Quarta-feira
Litecoin,2017-04-13,10.76,10.15,-5.669144981412634,Quinta-feira
Litecoin,2017-04-14,10.13,10.39,2.5666337611056242,Sexta-feira
Litecoin,2017-04-15,10.34,10.79,4.352030947775622,Sábado
Litecoin,2017-04-16,10.75,10.71,-0.37209302325580607,Domingo
Litecoin,2017-04-17,10.6,10.42,-1.6981132075471674,Segunda-feira
Litecoin,2017-04-18,10.42,10.32,-0.9596928982725494,Terça-feira
Litecoin,2017-04-19,10.31,9.66,-6.30455868089234,Quarta-feira
Litecoin,2017-04-20,9.63,10.33,7.26895119418483,Quinta-feira
Litecoin,2017-04-21,10.29,11.23,9.135082604470373,Sexta-feira
Litecoin,2017-04-22,11.18,13.06,16.815742397137754,Sábado
Litecoin,2017-04-23,13.07,13.94,6.6564651874521745,Domingo
Litecoin,2017-04-24,13.96,14.97,7.234957020057305,Segunda-feira
Litecoin,2017-04-25,14.98,15.21,1.535380507343127,Terça-feira
Litecoin,2017-04-26,15.21,14.85,-2.366863905325452,Quarta-feira
Litecoin,2017-04-27,14.84,14.62,-1.4824797843665811,Quinta-feira
Litecoin,2017-04-28,14.59,14.34,-1.7135023989033584,Sexta-feira
Litecoin,2017-04-29,14.4,15.74,9.305555555555554,Sábado
Litecoin,2017-04-30,15.7,15.71,0.06369426751593353,Domingo
Litecoin,2017-05-01,15.71,15.92,1.3367281985996122,Segunda-feira
Litecoin,2017-05-02,15.92,15.9,-0.1256281407035149,Terça-feira
Litecoin,2017-05-03,15.88,21.04,32.49370277078085,Quarta-feira
Litecoin,2017-05-04,21.04,23.39,11.169201520912555,Quinta-feira
Litecoin,2017-05-05,23.47,26.27,11.930123561994039,Sexta-feira
Litecoin,2017-05-06,26.47,28.16,6.384586324140542,Sábado
Litecoin,2017-05-07,28.2,30.29,7.411347517730496,Domingo
Litecoin,2017-05-08,30.37,28.96,-4.642739545604215,Segunda-feira
Litecoin,2017-05-09,28.96,33.58,15.95303867403314,Terça-feira
Litecoin,2017-05-10,33.3,31.96,-4.024024024024013,Quarta-feira
Litecoin,2017-05-11,32.66,30.72,-5.9399877526025655,Quinta-feira
Litecoin,2017-05-12,30.93,27.45,-11.251212415130944,Sexta-feira
Litecoin,2017-05-13,27.22,28.91,6.2086700955180065,Sábado
Litecoin,2017-05-14,29.09,28.89,-0.6875214850464053,Domingo
Litecoin,2017-05-15,28.89,25.37,-12.184146763586014,Segunda-feira
Litecoin,2017-05-16,25.34,23.33,-7.932123125493297,Terça-feira
Litecoin,2017-05-17,23.24,25.4,9.294320137693633,Quarta-feira
Litecoin,2017-05-18,25.17,28.36,12.673818037346038,Quinta-feira
Litecoin,2017-05-19,28.29,27.7,-2.08554259455638,Sexta-feira
Litecoin,2017-05-20,27.68,27.51,-0.614161849710976,Sábado
Litecoin,2017-05-21,27.48,26.3,-4.294032023289664,Domingo
Litecoin,2017-05-22,26.14,25.38,-2.9074215761285447,Segunda-feira
Litecoin,2017-05-23,25.3,32.11,26.916996047430825,Terça-feira
Litecoin,2017-05-24,32.12,34.45,7.254047322540491,Quarta-feira
Litecoin,2017-05-25,34.47,29.9,-13.257905425007255,Quinta-feira
Litecoin,2017-05-26,30.33,23.75,-21.694691724365313,Sexta-feira
Litecoin,2017-05-27,23.4,23.74,1.4529914529914525,Sábado
Litecoin,2017-05-28,24.01,24.22,0.8746355685131083,Domingo
Litecoin,2017-05-29,24.32,25.21,3.6595394736842124,Segunda-feira
Litecoin,2017-05-30,25.32,24.14,-4.660347551342811,Terça-feira
Litecoin,2017-05-31,24.29,25.3,4.158089748867853,Quarta-feira
Litecoin,2017-06-01,25.34,28.8,13.65430149960537,Quinta-feira
Litecoin,2017-06-02,28.9,28.94,0.13840830449827923,Sexta-feira
Litecoin,2017-06-03,29.04,27.66,-4.752066115702476,Sábado
Litecoin,2017-06-04,27.65,27.94,1.0488245931284006,Domingo
Litecoin,2017-06-05,28.09,30.84,9.789960840156638,Segunda-feira
Litecoin,2017-06-06,30.84,30.55,-0.9403372243839142,Terça-feira
Litecoin,2017-06-07,30.57,28.39,-7.131174353941772,Quarta-feira
Litecoin,2017-06-08,28.38,30.21,6.448202959830873,Quinta-feira
Litecoin,2017-06-09,30.19,29.68,-1.689301093077183,Sexta-feira
Litecoin,2017-06-10,29.68,30.44,2.560646900269547,Sábado
Litecoin,2017-06-11,30.5,33.22,8.918032786885242,Domingo
Litecoin,2017-06-12,33.23,29.5,-11.224796870297915,Segunda-feira
Litecoin,2017-06-13,29.49,30.64,3.899626992200753,Terça-feira
Litecoin,2017-06-14,30.74,30.22,-1.6916070266753402,Quarta-feira
Litecoin,2017-06-15,30.22,30.22,0.0,Quinta-feira
Litecoin,2017-06-16,30.28,35.7,17.899603698811102,Sexta-feira
Litecoin,2017-06-17,36.18,47.65,31.70259812050856,Sábado
Litecoin,2017-06-18,47.44,46.04,-2.951096121416523,Domingo
Litecoin,2017-06-19,46.16,50.32,9.01213171577124,Segunda-feira
Litecoin,2017-06-20,50.41,47.22,-6.328109502082915,Terça-feira
Litecoin,2017-06-21,47.3,47.79,1.0359408033826683,Quarta-feira
Litecoin,2017-06-22,47.72,47.71,-0.020955574182728438,Quinta-feira
Litecoin,2017-06-23,47.75,47.34,-0.8586387434554902,Sexta-feira
Litecoin,2017-06-24,47.25,44.49,-5.8412698412698365,Sábado
Litecoin,2017-06-25,44.49,43.92,-1.281186783546865,Domingo
Litecoin,2017-06-26,44.04,41.13,-6.607629427792908,Segunda-feira
Litecoin,2017-06-27,41.13,40.54,-1.4344760515438935,Terça-feira
Litecoin,2017-06-28,40.82,42.85,4.973052425281727,Quarta-feira
Litecoin,2017-06-29,42.83,41.07,-4.109269203829087,Quinta-feira
Litecoin,2017-06-30,41.04,40.35,-1.6812865497075966,Sexta-feira
Litecoin,2017-07-01,40.4,38.99,-3.490099009900982,Sábado
Litecoin,2017-07-02,38.95,41.57,6.726572528883176,Domingo
Litecoin,2017-07-03,41.48,46.43,11.933461909353914,Segunda-feira
Litecoin,2017-07-04,46.56,55.33,18.835910652920955,Terça-feira
Litecoin,2017-07-05,55.27,53.19,-3.7633435860322155,Quarta-feira
Litecoin,2017-07-06,53.2,51.13,-3.8909774436090228,Quinta-feira
Litecoin,2017-07-07,51.1,46.58,-8.845401174168304,Sexta-feira
Litecoin,2017-07-08,46.64,52.14,11.79245283018868,Sábado
Litecoin,2017-07-09,52.36,49.58,-5.309396485867076,Domingo
Litecoin,2017-07-10,49.91,46.58,-6.672009617311157,Segunda-feira
Litecoin,2017-07-11,46.27,45.33,-2.031553922628063,Terça-feira
Litecoin,2017-07-12,45.26,48.75,7.711003093239068,Quarta-feira
Litecoin,2017-07-13,48.72,46.33,-4.905582922824303,Quinta-feira
Litecoin,2017-07-14,46.36,42.8,-7.679033649698021,Sexta-feira
Litecoin,2017-07-15,42.81,38.92,-9.086661994861014,Sábado
Litecoin,2017-07-16,38.92,40.91,5.113052415210675,Domingo
Litecoin,2017-07-17,41.19,42.67,3.5931051226025836,Segunda-feira
Litecoin,2017-07-18,42.62,44.3,3.9418113561708115,Terça-feira
Litecoin,2017-07-19,44.35,40.86,-7.869222096956036,Quarta-feira
Litecoin,2017-07-20,40.96,45.02,9.912109375000005,Quinta-feira
Litecoin,2017-07-21,45.07,45.76,1.5309518526736139,Sexta-feira
Litecoin,2017-07-22,45.77,46.56,1.7260214114048482,Sábado
Litecoin,2017-07-23,46.63,44.06,-5.511473300450354,Domingo
Litecoin,2017-07-24,44.16,44.41,0.5661231884057972,Segunda-feira
